,Unnamed: 0,Tweet,Preprocessed Tweet,label_id,label
1009,1009,What a sad evening - clearing out all of Harvey's cage and belongings. Now so final. Goodbye my little man.... #depressing ,sad evening clearing harvey i cage belongings final goodbye little man depressing,3,sadness
1010,1010,So I've decided to go talk to Mr. Smithrud about that creepy fucking guy since he gave me a fucking anxiety attack this morning ,ve decided go talk my creepy fucking guy since gave fucking anxiety attack morning,0,anger
1011,1011,"Trying to think positive, and not let this situation discourage me ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨ ",trying think positive let situation discourage sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles sparkles,2,optimism
1012,1012,It was an #amazing #start to the first #fall  day. Will it be an #Indiansummer ,amazing start first fall day,1,joy
1013,1013,@user offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league ,offense ca it score redone trips points i labs ca it pull flags i missed flag lead to dat took da league,3,sadness
1014,1014,ari looks hilarious oh my g d this is too much ,ari looks hilarious oh i much,1,joy
1015,1015,Having holiday blues! #WantToGoBackToMinehead. ,holiday blues,1,joy
1016,1016,.@RepDelBene: 'Today's proceedings and the entire process is an insult to our constituents.' ,today i proceedings entire process insult constituents,0,anger
1017,1017,@user coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking. ,coincidentally watched lana i raid last night brutally indignant filmmaking,0,anger
1018,1018,"Idk why but this Time around its so hard that it hurts, I already miss them all so much #silly #family #friends #nervous ",ink time around hard hurts already miss much silly family friends nervous,3,sadness
1019,1019,"I'm okay, dont worry. I wish i'd been a better kid. I'm trying to slow down. I'm sorry for letting you down. ",i okay dont worry wish i better kid i trying slow i sorry letting,3,sadness
1020,1020,SRV's 'Voodoo Child' is approximately 76 times better than Jimi's. #guitar #music #blues ,suv i voodoo child approximately times better jimi i guitar music blues,1,joy
1021,1021,"@user Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful ",annoys ortiz tribute would oriole fans organization feel yanks awful,0,anger
1022,1022,@user @user @user my snap is andriaprebles ❤️ ,snap redhead,1,joy
1023,1023,doing some testing with my current earth burst team ,testing current earth burst team,2,optimism
1024,1024,"@user Sat waiting for bus today enveloped in a strawberry scented damp and revolting cloud of vape. I moved away, disgusting, urghh ",sat waiting bus today enveloped strawberry scented damp revolting cloud vape moved away disgusting urge,0,anger
1025,1025,@user is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @user @user #revenge ,live event brock is orion saturday wwe network needs wwe revenge,1,joy
1026,1026,@user first you take the room now you wanna beat me up #bully ,first take room wan na beat bully,0,anger
1027,1027,"Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles. ",knowing cook invaluable i even better even so it place wide hearty egg noodles,1,joy
1028,1028,@user #UPLIFT If you're still discouraged it means UR Listening to the wrong voices &amp; looking to the wrong source. Look to the LORD! ,uplift re still discouraged means ur listening wrong voices amp looking wrong source look lord,2,optimism
1029,1029,I'm still laughing 'Bitch took my pillow' line #glee #kurt ,i still laughing bitch took pillow line glee kurt,1,joy
1030,1030,"If Payet goes either in Jan or @ the seasons end, can't say I blame him. The boy must b so disheartened by what he's seeing at the mo. ",payer goes either jan seasons end ca it say blame boy must i disheartened i seeing mo,3,sadness
1031,1031,@user its reflective of the current political debate #awful ,reflective current political debate awful,0,anger
1032,1032,"i hope this comes back to haunt you, then maybe you would know just how it felt to be like me at my lowest ",hope comes back haunt maybe would know felt like lowest,0,anger
1033,1033,"I like the commercial where @user on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. #bully ",like commercial chocolate milk bender steals soccer ball guys refuses give back bully,1,joy
1034,1034,"Everywhere I go, the air I breathe in tastes like home.' - @user #restless ",everywhere go air breathe tastes like home restless,3,sadness
1035,1035,Watch this amazing live.ly broadcast by @user #lively #musically ,watch amazing lively broadcast lively musically,1,joy
1036,1036,@user I'm so mad for our clients I'm furious lmao ,i mad clients i furious lao,0,anger
1037,1037,Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡  ,joined sorted,0,anger
1038,1038,"@user lydiaaaa, we were the only ones that were supposed to know that you make me nervous 😶 ",ones supposed know make nervous,3,sadness
1039,1039,I swear if @user blocks me I'm going to hit her back  ,swear blocks i going hit back,0,anger
1040,1040,"Does this blow your mind as much as it blew mine, or did I just sexually harass someone? #WHOA #Mindblown #huh #setback #fright #madashell 😂 ",blow mind much blew mine sexually harass someone whoa windblown huh setback fright,1,joy
1041,1041,"Why bother tweeting poor men's? \nWhat good does it do?  If I'm unable to be cheery,  I go quiet.  Missed you,  btw ",bother tweeting poor men i nwhat good i unable cheery go quiet missed bow,3,sadness
1042,1042,That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume ,feel travel miles pick form arrives post two days leave fume,0,anger
1043,1043,"@user thanks for getting back to me, exemplary customer service for a loyal customer #jk  #residentadvisor #poorservice ",thanks getting back exemplary customer service loyal customer ok,0,anger
1044,1044,Every year I go to universal studios to horror nights as a 3rd wheel lol 😊😂 ,every year go universal studios horror nights red wheel laughing loud,1,joy
1045,1045,I wonder what would happen if I were a father. #weary ,wonder would happen father weary,3,sadness
1046,1046,A persons opinion doesn't offend me at all ,persons opinion it offend,2,optimism
1047,1047,@user yeah a terror packed terror supported speech.. ,yeah terror packed terror supported speech,0,anger
1048,1048,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness ,anger cheap politeness expensive it expect everybody polite politeness,2,optimism
1049,1049,@user I wasn't meaning to offend you. I was saying from personal experience. Kids got placed into these classes and they take advantage ,it meaning offend saying personal experience kids got placed classes take advantage,2,optimism
1050,1050,It's weird because I was discussing sex resentment and confusion in the thing I was writing last night. ,i weird discussing sex resentment confusion thing writing last night,3,sadness
1051,1051,@user For #serious #intermediaries all required info about #project or #Owner will be mailed. ,serious intermediaries required info project owner mailed,1,joy
1052,1052,"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #breathless #bars #rap ",yo yo yo name ni feel like need puff inhaler i rapper sick bars breathless bars rap,1,joy
1053,1053,"@user @user @user not to worry, he'll flip Wisconsin ",worry all flip wisconsin,2,optimism
1054,1054,How am I supposed to intimidate the freshman if half of them are taller than I am?? ,supposed intimidate freshman half taller,0,anger
1055,1055,@user  shocking ,shocking,0,anger
